Timestamp,Source MAC,Destination MAC,Source IP,Destination IP,Source Port,Destination Port,Protocol,Size,TCP Flags,ICMP Type,Direction
2024-08-01 23:27:45.703599,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:45.713439,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:45.724968,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1369,PA,,Outgoing
2024-08-01 23:27:45.738092,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:45.775059,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:45.788343,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:45.798982,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,697,PA,,Incoming
2024-08-01 23:27:45.812718,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,18.161.69.95,50507,443,17,1292,,,Outgoing
2024-08-01 23:27:45.829995,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,18.161.69.95,50507,443,17,1285,,,Outgoing
2024-08-01 23:27:45.843365,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,18.161.69.95,50507,443,17,194,,,Outgoing
2024-08-01 23:27:45.854177,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,54,A,,Outgoing
2024-08-01 23:27:45.912041,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,18.161.69.95,60899,443,6,54,FA,,Outgoing
2024-08-01 23:27:45.923575,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,871,PA,,Outgoing
2024-08-01 23:27:45.933348,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:45.948606,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,PA,,Outgoing
2024-08-01 23:27:45.962074,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,697,PA,,Incoming
2024-08-01 23:27:45.976494,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,66,A,,Outgoing
2024-08-01 23:27:45.988020,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:46.024364,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:46.040730,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:46.105123,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:46.119177,d0:39:57:c4:23:21,01:00:5e:40:98:8f,192.168.1.10,239.192.152.143,6771,6771,17,179,,,Outgoing
2024-08-01 23:27:46.142850,d0:39:57:c4:23:21,33:33:ef:c0:98:8f,,,,,,201,,,
2024-08-01 23:27:46.154389,d0:39:57:c4:23:21,33:33:ef:c0:98:8f,,,,,,201,,,
2024-08-01 23:27:46.169457,d0:39:57:c4:23:21,33:33:ef:c0:98:8f,,,,,,201,,,
2024-08-01 23:27:46.196536,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:46.222188,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:46.233830,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:46.251954,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:46.263549,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:46.288711,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:46.299234,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,66,A,,Incoming
2024-08-01 23:27:46.312970,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:46.323216,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,66,A,,Incoming
2024-08-01 23:27:46.378418,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:46.389389,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,66,A,,Incoming
2024-08-01 23:27:46.400020,64:42:12:01:02:0c,d0:39:57:c4:23:21,18.161.69.95,192.168.1.10,443,50507,17,85,,,Incoming
2024-08-01 23:27:46.412534,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,66,A,,Incoming
2024-08-01 23:27:46.427864,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:46.439704,64:42:12:01:02:0c,d0:39:57:c4:23:21,18.161.69.95,192.168.1.10,443,60899,6,54,FA,,Incoming
2024-08-01 23:27:46.631374,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,18.161.69.95,50507,443,17,83,,,Outgoing
2024-08-01 23:27:46.765417,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,717,PA,,Incoming
2024-08-01 23:27:46.777939,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:46.789747,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1204,PA,,Outgoing
2024-08-01 23:27:46.809129,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:46.826249,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:46.839276,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:46.850763,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:46.864295,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:46.874853,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:46.890513,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:46.907064,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:46.920744,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:46.934837,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:46.950184,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:46.965748,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,708,PA,,Outgoing
2024-08-01 23:27:46.980608,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:46.999676,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.014221,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.027987,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.042491,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.054022,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,66,A,,Incoming
2024-08-01 23:27:47.085196,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.100266,64:42:12:01:02:0c,d0:39:57:c4:23:21,18.161.69.95,192.168.1.10,443,50507,17,919,,,Incoming
2024-08-01 23:27:47.114845,64:42:12:01:02:0c,d0:39:57:c4:23:21,18.161.69.95,192.168.1.10,443,50507,17,85,,,Incoming
2024-08-01 23:27:47.128030,64:42:12:01:02:0c,d0:39:57:c4:23:21,18.161.69.95,192.168.1.10,443,60903,6,245,PA,,Incoming
2024-08-01 23:27:47.141096,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,18.161.69.95,50507,443,17,87,,,Outgoing
2024-08-01 23:27:47.156384,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,66,A,,Incoming
2024-08-01 23:27:47.175511,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,PA,,Outgoing
2024-08-01 23:27:47.188040,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,18.161.69.95,60903,443,6,54,A,,Outgoing
2024-08-01 23:27:47.200863,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,66,A,,Incoming
2024-08-01 23:27:47.215425,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.230197,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,717,PA,,Incoming
2024-08-01 23:27:47.242395,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,66,A,,Outgoing
2024-08-01 23:27:47.253935,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,66,A,,Incoming
2024-08-01 23:27:47.268117,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,PA,,Outgoing
2024-08-01 23:27:47.280629,64:42:12:01:02:0c,d0:39:57:c4:23:21,18.161.69.95,192.168.1.10,443,50507,17,85,,,Incoming
2024-08-01 23:27:47.295150,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,66,A,,Incoming
2024-08-01 23:27:47.306710,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.320761,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,66,A,,Incoming
2024-08-01 23:27:47.343160,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.354628,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,66,A,,Incoming
2024-08-01 23:27:47.369062,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.379794,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:47.391936,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.401506,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:47.413044,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.425201,64:42:12:01:02:0c,d0:39:57:c4:23:21,18.161.69.95,192.168.1.10,443,50507,17,85,,,Incoming
2024-08-01 23:27:47.440415,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:47.452983,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.464545,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:47.478619,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.491213,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.501947,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:47.512671,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.525306,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.538359,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:47.552024,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.563647,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.575363,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,808,PA,,Outgoing
2024-08-01 23:27:47.586988,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:47.601314,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.612012,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.632314,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:47.672864,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,PA,,Outgoing
2024-08-01 23:27:47.681685,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.694105,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:47.708412,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.720955,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:47.731455,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.745137,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:47.760229,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.772758,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:47.786346,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.800046,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:47.817906,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.831470,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:47.845199,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.860080,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.874597,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:47.885127,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.896664,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:47.923638,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.936750,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:47.952841,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.963414,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:47.976959,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:47.990699,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.003273,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:48.022915,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.035079,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,PA,,Outgoing
2024-08-01 23:27:48.046167,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:48.061922,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.075465,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.089240,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:48.102507,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.118057,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.130968,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:48.143297,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.157862,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.172269,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:48.186835,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:48.202227,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.213661,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.227757,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.240806,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.252198,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:48.263026,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.275669,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:48.287642,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:48.300434,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.312467,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.325188,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.334816,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:48.346658,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,PA,,Outgoing
2024-08-01 23:27:48.360013,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.371749,64:42:12:01:02:0c,d0:39:57:c4:23:21,103.140.3.2,192.168.1.10,6881,63964,17,334,,,Incoming
2024-08-01 23:27:48.511777,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:48.576723,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.596016,d0:39:57:c4:23:21,01:00:5e:40:98:8f,192.168.1.10,239.192.152.143,6771,6771,17,179,,,Outgoing
2024-08-01 23:27:48.622795,d0:39:57:c4:23:21,33:33:ef:c0:98:8f,,,,,,201,,,
2024-08-01 23:27:48.655442,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:48.705760,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.722015,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.738340,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.755256,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:48.804661,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.816282,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.836671,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:48.854937,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,PA,,Outgoing
2024-08-01 23:27:48.864407,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:48.888354,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.905075,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.922067,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:48.942349,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.960722,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.976411,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:48.994903,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:49.040537,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:49.055413,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:49.071630,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
